應掕擔,巟忈売強,巟忈忣曬,捠徧慄,憱峴曽岦,僉儘掱,埵抲,捈嬋俼,僇儞僩,曃偄検,専弌婍No,専弌嫍棧X,専弌嫍棧Y,婎弨抣,巟忈検,巟忈埵抲,巄掕儔儞僋,應掕懍搙,價僨僆妋擣擔,價僨僆妋擣売強,價僨僆妋擣幰,價僨僆妋擣偵傛傞懳徾暔,巟忈暔妋擣傪峴偆扴摉暘栰,夋憸僼傽僀儖柤,巟忈暔妋擣扴摉媄僙摍,尰抧妋擣偺梫斲,妋擣擔,妋擣幰強懏(夛幮),妋擣幰,應掕梫斲,應掕曽朄,懳徾暔,巟忈愝旛曐庣媄僙摍,幚僉儘掱(m),嵍塃暿,尷奅庬暿,應掕埵抲庬暿,嬋慄俼(m),幚僇儞僩(mm),奼戝悺朄(mm),幚婎弨抣(mm),巟忈桳柍,幚棧傟(mm)X,幚崅偝(mm)Y,幚巟忈検(mm),巟忈埵抲,妋掕儔儞僋,僠僃僢僋,婰帠,慬抲寁夋丒寢壥,TCL(m),ECC丄BCC傑偱(m),嬋慄俼乮戝乯(m),嬋慄俼乮彫乯(m),拞娫TCL(m),EIT丄BIT傑偱(m),嬋慄俼(婲)(m),嬋慄俼乮廔乯(m),BRT偐傜PRC(m),ERT偐傜PRC(m),BRT傑偱(m),巟幮乮庡娗乯採弌擔,巟幮乮搚栘乯採弌擔
2022/9/30 7:58,5404,E,搶杒杮慄,壓傝,371385,嵍,0,0,8,5,-1894,2331,1900,6,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5409,,搶杒杮慄,壓傝,371386,嵍,0,0,11,5,-1821,2034,1900,79,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5411,,搶杒杮慄,壓傝,371388,嵍,0,0,14,6,-1875,2419,1900,25,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5420,,搶杒杮慄,壓傝,371390,嵍,0,0,22,6,-1883,2356,1900,17,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5422,,搶杒杮慄,壓傝,371390,嵍,0,0,24,5,-1884,2061,1900,16,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5424,S,搶杒杮慄,壓傝,371394,嵍,0,0,20,2,-1872,1168,1900,28,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5424,E,搶杒杮慄,壓傝,371395,嵍,0,0,20,2,-1857,1302,1900,43,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5426,,搶杒杮慄,壓傝,371391,嵍,0,0,26,5,-1848,2367,1900,52,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5431,,搶杒杮慄,壓傝,371392,嵍,0,0,27,5,-1813,2330,1900,87,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5433,,搶杒杮慄,壓傝,371393,嵍,0,0,24,5,-1866,2107,1900,34,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5446,,搶杒杮慄,壓傝,371401,嵍,0,0,4,2,-1878,1160,1900,22,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5447,,搶杒杮慄,壓傝,371397,嵍,0,0,23,5,-1845,2264,1900,55,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5448,,搶杒杮慄,壓傝,371402,嵍,0,0,6,2,-1855,994,1900,45,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5451,,搶杒杮慄,壓傝,371402,嵍,0,0,18,1,-1549,389,1575,26,懁曽壓晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5453,,搶杒杮慄,壓傝,371428,嵍,0,0,-22,7,-1849,2930,1900,51,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5456,,搶杒杮慄,壓傝,371429,嵍,0,0,-10,6,-1806,2705,1900,94,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5460,,搶杒杮慄,壓傝,371430,嵍,0,0,9,5,-1893,2349,1900,7,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5461,S,搶杒杮慄,壓傝,371427,嵍,0,0,10,3,-1889,1653,1900,11,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5461,E,搶杒杮慄,壓傝,371428,嵍,0,0,10,3,-1811,1654,1900,89,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5470,,搶杒杮慄,壓傝,371432,嵍,0,0,14,1,-1852,953,1900,48,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5475,S,搶杒杮慄,壓傝,371437,嵍,0,0,-2,6,-1801,2384,1900,99,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5475,E,搶杒杮慄,壓傝,371438,嵍,0,0,-5,6,-1884,2451,1900,16,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5477,,搶杒杮慄,壓傝,371441,嵍,0,0,14,2,-1863,1003,1900,37,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5478,,搶杒杮慄,壓傝,371442,嵍,0,0,13,2,-1820,1013,1900,80,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5479,,搶杒杮慄,壓傝,371439,嵍,0,0,-7,6,-1845,2621,1900,55,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5481,,搶杒杮慄,壓傝,371442,嵍,0,0,0,4,-1879,1705,1900,21,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5482,,搶杒杮慄,壓傝,371440,嵍,0,0,5,5,-1849,2266,1900,51,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5489,,搶杒杮慄,壓傝,371444,嵍,0,0,12,5,-1899,2186,1900,1,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5494,,搶杒杮慄,壓傝,371445,嵍,0,0,11,5,-1807,2160,1900,93,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5495,,搶杒杮慄,壓傝,371449,嵍,0,0,0,6,-1838,2678,1900,62,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5496,,搶杒杮慄,壓傝,371448,嵍,0,0,15,5,-1896,2005,1900,4,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5504,,搶杒杮慄,壓傝,371452,嵍,0,0,17,5,-1852,2029,1900,48,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5505,,搶杒杮慄,壓傝,371454,嵍,0,0,6,4,-1884,1708,1900,16,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5514,,搶杒杮慄,壓傝,371459,嵍,0,0,9,4,-1843,1682,1900,57,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5516,,搶杒杮慄,壓傝,371456,嵍,0,0,17,3,-1899,1559,1900,1,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5521,,搶杒杮慄,壓傝,371462,嵍,0,0,9,4,-1830,1700,1900,70,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5524,,搶杒杮慄,壓傝,371466,嵍,0,0,8,2,-1852,1259,1900,48,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5533,,搶杒杮慄,壓傝,371474,嵍,0,0,8,3,-1883,1455,1900,17,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5540,,搶杒杮慄,壓傝,371494,嵍,600,70,9,3,-1821,1277,1901,80,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5545,,搶杒杮慄,壓傝,371520,嵍,600,70,2,2,-1815,943,1909,94,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5557,,搶杒杮慄,壓傝,371544,嵍,600,70,7,4,-1856,1791,1917,61,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5559,,搶杒杮慄,壓傝,371546,嵍,600,70,15,6,-1861,2339,1918,57,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5560,,搶杒杮慄,壓傝,371543,嵍,600,70,24,3,-1900,1540,1917,17,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5563,,搶杒杮慄,壓傝,371547,嵍,600,70,27,3,-1821,1435,1919,98,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5565,,搶杒杮慄,壓傝,371553,嵍,600,70,12,4,-1827,1786,1921,94,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5589,,搶杒杮慄,壓傝,371621,塃,600,70,53,24,1915,1247,1938,23,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5593,S,搶杒杮慄,壓傝,371631,塃,600,70,-6,25,1887,960,1938,51,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5593,E,搶杒杮慄,壓傝,371632,塃,600,70,-6,25,1890,1029,1938,48,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5594,,搶杒杮慄,壓傝,371630,塃,600,70,52,24,1897,1324,1938,41,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5597,,搶杒杮慄,壓傝,371641,嵍,600,70,44,1,-1598,405,1613,15,懁曽壓晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5601,,搶杒杮慄,壓傝,371675,嵍,600,70,-4,2,-1839,1047,1938,99,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5602,,搶杒杮慄,壓傝,371680,塃,600,70,-19,25,1887,1201,1938,51,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5610,,搶杒杮慄,壓傝,371698,塃,600,70,29,23,1860,1846,1938,78,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5614,,搶杒杮慄,壓傝,371696,塃,600,70,44,26,1844,955,1938,94,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5621,,搶杒杮慄,壓傝,371720,塃,600,70,-19,25,1880,1117,1938,58,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5623,,搶杒杮慄,壓傝,371714,塃,600,70,48,24,1855,1477,1938,83,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5625,,搶杒杮慄,壓傝,371715,塃,600,70,52,24,1896,1618,1938,42,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5626,,搶杒杮慄,壓傝,371720,塃,600,70,33,23,1929,1889,1938,9,懁曽忋晹(憢晹),C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5629,,搶杒杮慄,壓傝,371722,塃,600,70,-23,25,1843,993,1938,95,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5630,,搶杒杮慄,壓傝,371720,塃,600,70,42,24,1916,1403,1938,22,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5632,,搶杒杮慄,壓傝,371721,嵍,600,70,44,1,-1604,527,1613,9,懁曽壓晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5646,,搶杒杮慄,壓傝,371772,嵍,600,70,4,2,-1908,1269,1934,26,懁曽忋晹,C,77,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5653,,搶杒杮慄,壓傝,371790,嵍,600,70,16,2,-1920,1324,1928,8,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5661,,搶杒杮慄,壓傝,371789,嵍,600,70,50,6,-1907,2564,1929,22,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5662,,搶杒杮慄,壓傝,371786,塃,600,70,44,26,1590,559,1605,15,懁曽壓晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5664,,搶杒杮慄,壓傝,371789,嵍,600,70,61,5,-1908,2090,1929,21,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5665,,搶杒杮慄,壓傝,371791,塃,600,70,42,23,1869,1681,1928,59,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5667,,搶杒杮慄,壓傝,371792,塃,600,70,41,23,1922,1654,1928,6,懁曽忋晹(憢晹),C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5671,,搶杒杮慄,壓傝,371790,塃,600,70,39,26,1589,416,1603,14,懁曽壓晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5672,,搶杒杮慄,壓傝,371791,塃,600,70,39,26,1601,411,1603,2,懁曽壓晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5687,,搶杒杮慄,壓傝,371869,嵍,600,70,14,2,-1819,981,1902,83,懁曽忋晹,C,80,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5689,,搶杒杮慄,壓傝,371893,塃,0,0,-2,25,1888,1125,1900,12,懁曽忋晹,C,80,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5690,,搶杒杮慄,壓傝,371900,嵍,0,0,18,2,-1809,1201,1900,91,懁曽忋晹,C,80,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:58,5692,,搶杒杮慄,壓傝,371900,嵍,0,0,14,3,-1878,1512,1900,22,懁曽忋晹,C,80,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5703,,搶杒杮慄,壓傝,373072,嵍,0,0,0,2,-1866,1079,1900,34,懁曽忋晹,C,79,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5704,,搶杒杮慄,壓傝,373073,嵍,0,0,0,2,-1824,970,1900,76,懁曽忋晹,C,79,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5708,S,搶杒杮慄,壓傝,373080,嵍,0,0,24,1,-1834,989,1900,66,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5708,E,搶杒杮慄,壓傝,373081,嵍,0,0,23,1,-1843,1034,1900,57,懁曽忋晹,C,78,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5728,,搶杒杮慄,壓傝,373472,嵍,600,75,-6,4,-1854,1665,1938,84,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5736,,搶杒杮慄,壓傝,373487,嵍,600,75,-20,1,-1894,977,1938,44,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5737,,搶杒杮慄,壓傝,373493,嵍,600,75,32,7,-1862,2703,1938,76,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5757,,搶杒杮慄,壓傝,373578,嵍,600,75,31,2,-1911,1045,1938,27,懁曽忋晹,C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5761,,搶杒杮慄,壓傝,373580,嵍,600,75,31,2,-1870,1172,1938,68,懁曽忋晹,C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5762,,搶杒杮慄,壓傝,373578,嵍,600,75,-15,4,-1888,1740,1938,50,懁曽忋晹(憢晹),C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5765,,搶杒杮慄,壓傝,373580,嵍,600,75,-21,1,-1909,923,1938,29,懁曽忋晹,C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5767,,搶杒杮慄,壓傝,373582,嵍,600,75,-22,1,-1612,573,1613,1,懁曽壓晹,C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5768,,搶杒杮慄,壓傝,373587,嵍,600,75,-7,4,-1932,2057,1938,6,懁曽忋晹(憢晹),C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:59,5769,,搶杒杮慄,壓傝,373584,嵍,600,75,-21,3,-1929,1355,1938,9,懁曽忋晹,C,72,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
